Final particle positions and velocities
Particle Collisions: 65 Wall collisions: 129
Particle 1187: 12695.20568834 18835.26981178 -3281.53196394 717.93671330
Particle Collisions: 58 Wall collisions: 114
Particle 1188: 16568.59720241 10245.00602561 767.53588010 -4148.55020584
Particle Collisions: 61 Wall collisions: 126
Particle 1189: 1755.98479016 932.79446740 -3607.36241208 -5169.92843368
Particle Collisions: 51 Wall collisions: 113
Particle 1190: 19158.39638223 17184.25180614 -2282.41943979 1524.24888523
Particle Collisions: 69 Wall collisions: 133
Particle 1191: 19041.88766750 5755.94726483 -1235.16159544 -1260.93985760
Particle Collisions: 59 Wall collisions: 132
Particle 1192: 1453.35117726 6687.16287962 -3548.85826599 1924.16221414
Particle Collisions: 68 Wall collisions: 122
Particle 1193: 14801.06253023 13920.54217027 594.80373773 -4424.93771409
Particle Collisions: 50 Wall collisions: 114
Particle 1194: 12137.12127718 8086.90828724 -2841.31586721 -3893.97249518
Particle Collisions: 66 Wall collisions: 120
Particle 1195: 5329.68879767 19562.90245322 -3658.85077179 -4021.40487734
Particle Collisions: 49 Wall collisions: 123
Particle 1196: 1824.48088607 164.70079298 1390.63292679 2697.21559895
Particle Collisions: 72 Wall collisions: 114
Particle 1197: 1900.77534479 11027.67519117 -2585.46066503 4219.96273678
Particle Collisions: 62 Wall collisions: 130
Particle 1198: 16543.35415530 13603.40910792 1060.12949014 -4527.86951636
Particle Collisions: 67 Wall collisions: 126
Particle 1199: 14380.79101084 16655.45162159 -2090.74101683 3285.75576028
Particle Collisions: 57 Wall collisions: 108
Particle 1200: 18658.02805750 133.45490918 -2201.82406933 -2475.56849222
Particle Collisions: 79 Wall collisions: 136
Particle 1201: 7779.85284613 10416.76739980 -941.57355250 -2784.54915690
Particle Collisions: 76 Wall collisions: 127
Particle 1202: 14516.61879200 9012.22037153 4628.22253655 -3662.25987616
Particle Collisions: 53 Wall collisions: 110
Particle 1203: 907.66532939 19770.83206950 3762.48407638 3111.01706489
Particle Collisions: 58 Wall collisions: 132
Particle 1204: 14285.85159267 10283.04589728 -701.85310855 4973.25100144
Particle Collisions: 68 Wall collisions: 125
Particle 1205: 2340.42740167 13146.25579280 2434.74201720 1048.26452251
Particle Collisions: 65 Wall collisions: 123
Particle 1206: 2078.26246660 5914.93185681 -417.13430710 -5315.34207158
Particle Collisions: 59 Wall collisions: 124
Particle 1207: 6844.10513626 1.00000000 -3416.44892896 -3600.86050315
Particle Collisions: 78 Wall collisions: 124
Particle 1208: 19438.55650629 17689.71399317 1879.33298904 -658.96821417
Particle Collisions: 53 Wall collisions: 142
Particle 1209: 7079.07546067 16564.42075525 3539.03773034 3199.15770834
Particle Collisions: 59 Wall collisions: 144
Particle 1210: 587.53535740 13630.56007562 -3246.35207874 1196.27564519
Particle Collisions: 62 Wall collisions: 119
Particle 1211: 15335.44063449 14670.83427322 1408.26734047 5.50605694
Particle Collisions: 61 Wall collisions: 139
Particle 1212: 16216.40038989 18833.94678088 -3668.13608156 -2953.20185684
Particle Collisions: 51 Wall collisions: 128
Particle 1213: 15159.93050568 17248.19231713 -1450.51067334 -2750.80768287
Particle Collisions: 58 Wall collisions: 131
Particle 1214: 7023.26983551 9641.13334360 -4053.87389803 -4813.60168721
Particle Collisions: 47 Wall collisions: 125
Particle 1215: 15195.87226968 13390.51913607 -4369.56553426 -2765.49413669
Particle Collisions: 74 Wall collisions: 122
Particle 1216: 13043.43648191 14651.27806205 -1125.10497188 -4263.98333592
Particle Collisions: 54 Wall collisions: 124
Particle 1217: 3464.30633042 14673.37509336 -4104.44705931 889.22940105
Particle Collisions: 73 Wall collisions: 112
Particle 1218: 17086.30318571 6919.50181213 -4694.74017852 1591.88201494
Particle Collisions: 70 Wall collisions: 120
Particle 1219: 914.78939535 2627.78049896 -3299.43776263 -923.93875450
Particle Collisions: 66 Wall collisions: 134
Particle 1220: 13346.54003834 13909.83877759 2191.52529255 3825.75330402
Particle Collisions: 70 Wall collisions: 125
Particle 1221: 15910.15046534 7885.37253369 -2342.53323905 3407.75326739
Particle Collisions: 72 Wall collisions: 139
Particle 1222: 2457.06984932 15282.11238807 -4633.20872966 -2974.03924082
Particle Collisions: 70 Wall collisions: 122
Particle 1223: 9689.83866917 3055.19697495 3268.90745118 -634.20555002
Particle Collisions: 49 Wall collisions: 119
Particle 1224: 11757.20807631 11458.24624450 2737.61001142 -2948.86564652
Particle Collisions: 63 Wall collisions: 114
Particle 1225: 13678.40071656 18207.77668087 4592.51705410 1369.81296613
Particle Collisions: 83 Wall collisions: 129
Particle 1226: 9096.42841682 1955.89078951 5292.73079635 1954.89078951
Particle Collisions: 67 Wall collisions: 144
Particle 1227: 13659.15832368 11579.52184901 -4659.69561358 3399.71680482
Particle Collisions: 62 Wall collisions: 124
Particle 1228: 13272.17115660 10589.77917474 -2622.35837325 -1668.31977938
Particle Collisions: 60 Wall collisions: 127
Particle 1229: 17075.40390051 9014.27553294 -1461.79804975 -4727.90374873
Particle Collisions: 61 Wall collisions: 133
Particle 1230: 9262.74900890 7464.39546217 3491.54718496 -3059.17504721
Particle Collisions: 65 Wall collisions: 129
Particle 1231: 5221.05469454 8479.55804242 -932.15716430 -1668.93816760
Particle Collisions: 66 Wall collisions: 128
Particle 1232: 8243.95589866 3799.49228736 -1346.84102769 -4816.64155283
Particle Collisions: 59 Wall collisions: 130
Particle 1233: 10490.41951463 11659.44499402 -1190.73631265 -2151.60318896
Particle Collisions: 73 Wall collisions: 120
Particle 1234: 18111.06896620 16265.72448473 3115.21546988 2512.12437517
Particle Collisions: 57 Wall collisions: 110
Particle 1235: 6214.87965642 16816.03401120 -2441.55197840 -1637.70672765
Particle Collisions: 67 Wall collisions: 103
Particle 1236: 5539.63958819 9589.22851324 2248.44429794 -2439.97046000
Particle Collisions: 69 Wall collisions: 114
Particle 1237: 1182.06682439 8095.42353587 -4004.94859802 -2327.34935916
Particle Collisions: 66 Wall collisions: 122
Particle 1238: 5849.30243989 6161.14760870 4106.05228588 1965.52518480
Particle Collisions: 68 Wall collisions: 126
Particle 1239: 11566.41793570 7944.80932696 3343.14513673 -4018.06355768
Particle Collisions: 60 Wall collisions: 131
Particle 1240: 16817.27690319 7878.86783766 -2182.65307385 -1393.05631639
Particle Collisions: 66 Wall collisions: 119
Particle 1241: 2379.41066867 17410.29498257 2770.18185995 641.82211088
Particle Collisions: 57 Wall collisions: 126
Particle 1242: 6513.89808829 11403.39276956 3782.27634116 -3452.15467599
Particle Collisions: 53 Wall collisions: 123
Particle 1243: 15063.19867223 8300.00205939 -854.21512654 485.81220348
Particle Collisions: 64 Wall collisions: 127
Particle 1244: 10109.52760958 19103.64691484 2896.81923731 -4720.89661118
Particle Collisions: 57 Wall collisions: 128
Particle 1245: 6188.97790673 17772.14645837 -4603.34069776 -729.07872199
Particle Collisions: 60 Wall collisions: 132
Particle 1246: 9290.96908253 943.35096340 3150.59355219 -3353.31069911
Particle Collisions: 59 Wall collisions: 142
Particle 1247: 2119.94047892 16132.91671779 1832.05365293 3825.28543292
Particle Collisions: 60 Wall collisions: 143
Particle 1248: 10830.82109945 17528.19110228 4403.97444278 4861.40609601
Particle Collisions: 61 Wall collisions: 129
Particle 1249: 17129.01123551 1835.19853187 -4215.28779079 -4616.82126443
Particle Collisions: 66 Wall collisions: 120
Particle 1250: 12987.61750270 10782.28855793 4783.73022075 764.59304458
Particle Collisions: 54 Wall collisions: 135
Particle 1251: 10153.52982345 5411.95370182 -3824.85532113 4218.84772130
Particle Collisions: 63 Wall collisions: 134
Particle 1252: 18066.52052766 19734.05230671 860.61280661 -2584.76321956
Particle Collisions: 58 Wall collisions: 135
Particle 1253: 15276.28408716 10406.85544663 3702.48850934 1699.86921853
Particle Collisions: 66 Wall collisions: 120
Particle 1254: 7616.36046363 15877.22516994 4411.41588828 3161.25938208
Particle Collisions: 65 Wall collisions: 128
Particle 1255: 16197.78982143 7748.39477379 1269.68360044 -2861.64367288
Particle Collisions: 69 Wall collisions: 125
Particle 1256: 5073.99879192 947.67065352 3173.86551587 -4378.25537054
Particle Collisions: 59 Wall collisions: 132
Particle 1257: 11899.29023215 19999.00000000 -2806.54468820 3293.43145474
Particle Collisions: 67 Wall collisions: 125
Particle 1258: 14956.52579384 2798.93580516 -4064.77963788 -1715.65602888
Particle Collisions: 51 Wall collisions: 147
Particle 1259: 4775.87440858 11566.58804637 -1681.46124262 3761.24553761
Particle Collisions: 52 Wall collisions: 130
Particle 1260: 13233.35040378 13469.01257347 -3119.07116465 -3072.92542199
Particle Collisions: 57 Wall collisions: 139
Particle 1261: 9292.39799770 9229.60060665 1592.08852398 5073.97643977
Particle Collisions: 79 Wall collisions: 134
Particle 1262: 15574.11713668 5491.73732153 3119.88120945 2317.15793832
Particle Collisions: 50 Wall collisions: 124
Particle 1263: 13357.07759089 1163.80749997 -3965.86169996 -1701.63206606
Particle Collisions: 60 Wall collisions: 119
Particle 1264: 3698.77640360 10224.26759290 4369.37764036 -630.43979903
Particle Collisions: 61 Wall collisions: 127
Particle 1265: 8644.56974656 13641.29635273 -2072.10007305 3283.70307039
Particle Collisions: 59 Wall collisions: 128
Particle 1266: 12832.84662269 18414.48878562 -2130.69174145 2008.84255014
Particle Collisions: 50 Wall collisions: 131
Particle 1267: 709.01520781 8249.28412396 1708.63987734 2350.92370211
Particle Collisions: 57 Wall collisions: 116
Particle 1268: 2673.10409359 773.56405892 -1910.89955729 2622.11789757
Particle Collisions: 52 Wall collisions: 125
Particle 1269: 13351.13858042 16397.72721546 3714.65877508 -743.71768582
Particle Collisions: 60 Wall collisions: 120
Particle 1270: 8249.67884245 2478.36532650 -3139.54974023 2714.74050838
Particle Collisions: 57 Wall collisions: 143
Particle 1271: 10486.01276131 17128.80163763 1987.30949766 -4887.96740399
Particle Collisions: 63 Wall collisions: 124
Particle 1272: 14762.41761947 13536.73107799 3208.71172842 2143.36608399
Particle Collisions: 64 Wall collisions: 119
Particle 1273: 19068.21352669 11745.36125247 4130.46717215 -597.29665329
Particle Collisions: 57 Wall collisions: 123
Particle 1274: 11401.08534519 18350.21374075 -4005.84228453 -1524.75151803
Particle Collisions: 65 Wall collisions: 137
Particle 1275: 7064.19245432 9513.91434270 -3201.55586828 1894.33652236
Particle Collisions: 55 Wall collisions: 137
Particle 1276: 17498.10269602 12194.01945744 628.41651143 1183.82369075
Particle Collisions: 68 Wall collisions: 111
Particle 1277: 1.00000000 152.39540554 -3769.07034241 4408.37231562
Particle Collisions: 62 Wall collisions: 132
Particle 1278: 2042.95829933 11406.41494178 -1065.90691225 1223.39900115
Particle Collisions: 49 Wall collisions: 135
Particle 1279: 8575.16188331 5826.65611788 -3504.66062729 2073.22388469
Particle Collisions: 60 Wall collisions: 126
Particle 1280: 11155.78546155 17263.15178821 1453.15112405 3595.18831413
Particle Collisions: 66 Wall collisions: 118
Particle 1281: 15904.98224161 3960.31492962 1652.32429675 -3702.62420147
Particle Collisions: 66 Wall collisions: 116
Particle 1282: 2757.01758358 14692.43901419 3509.70509317 3089.40091034
Particle Collisions: 55 Wall collisions: 128
Particle 1283: 15627.37873353 1648.13034106 -1197.11313142 -2896.87095183
Particle Collisions: 63 Wall collisions: 135
Particle 1284: 3554.39280700 97.04835221 669.91926065 1330.47845041
Particle Collisions: 62 Wall collisions: 124
Particle 1285: 9702.72824620 12531.34586678 4270.09296844 2507.91439991
Particle Collisions: 66 Wall collisions: 116
Particle 1286: 3190.96292723 288.78167977 2885.94059718 1859.52368266
Particle Collisions: 65 Wall collisions: 131
Particle 1287: 12363.02815169 17463.41028513 -3436.98025596 4154.55424551
Particle Collisions: 67 Wall collisions: 125
Particle 1288: 129.59161014 19999.00000000 4508.96664395 3633.40847784
Particle Collisions: 67 Wall collisions: 125
Particle 1289: 12693.72170653 16015.17754326 -3380.22813755 4645.23856252
Particle Collisions: 54 Wall collisions: 139
Particle 1290: 11466.75470970 15627.83303842 -2713.05613226 3887.98290749
Particle Collisions: 68 Wall collisions: 112
Particle 1291: 7871.42240872 3023.90270531 875.35281043 3009.59615474
Particle Collisions: 57 Wall collisions: 135
Particle 1292: 15916.72139916 13848.10823526 4686.69529440 3449.05533866
Particle Collisions: 55 Wall collisions: 106
Particle 1293: 13193.43094962 3646.24683360 1655.41112987 3461.64120383
Particle Collisions: 67 Wall collisions: 106
Particle 1294: 3403.16923961 676.27769988 -2834.84322330 -2780.02009457
Particle Collisions: 58 Wall collisions: 132
Particle 1295: 14654.07164387 5230.80892965 4218.03455137 2028.76775774
Particle Collisions: 58 Wall collisions: 109
Particle 1296: 14045.78784850 16620.26515074 2326.43997568 -3896.12247488
Particle Collisions: 52 Wall collisions: 138
Particle 1297: 17112.62499126 12170.56450089 1627.24872490 -2309.28153951
Particle Collisions: 65 Wall collisions: 111
Particle 1298: 16068.67082869 11153.49244025 -2926.25465998 4071.98584996
Particle Collisions: 76 Wall collisions: 128
Particle 1299: 9325.63982976 3174.59619169 -3536.72738139 -1000.74671261
Particle Collisions: 61 Wall collisions: 118
Particle 1300: 13761.42042750 18860.54664696 -4426.81301084 4924.71524390
Particle Collisions: 60 Wall collisions: 137
Particle 1301: 14443.46603534 7447.66683148 4234.39623052 -1308.40687095
Particle Collisions: 60 Wall collisions: 123
Particle 1302: 3032.46771947 2888.34436806 -4632.28194938 -4153.17027953
Particle Collisions: 58 Wall collisions: 137
Particle 1303: 6987.23551859 14244.26810036 3618.35537838 -863.19809321
Particle Collisions: 68 Wall collisions: 120
Particle 1304: 3219.36055896 19414.36318035 -4264.52636698 2494.22715438
Particle Collisions: 72 Wall collisions: 132
Particle 1305: 11629.67133811 17972.13756009 2965.97206501 1211.88097814
Particle Collisions: 68 Wall collisions: 112
Particle 1306: 4175.10144573 2270.98983801 4332.89297677 -4762.84503117
Particle Collisions: 70 Wall collisions: 130
Particle 1307: 16238.90021815 1447.27956742 2494.47105705 1546.51955900
Particle Collisions: 60 Wall collisions: 138
Particle 1308: 14447.23570926 2723.91118157 2856.80084333 -4982.30374761
Particle Collisions: 62 Wall collisions: 131
Particle 1309: 17343.58871428 16310.67650892 -3849.03063107 -1446.88217573
Particle Collisions: 53 Wall collisions: 130
Particle 1310: 647.90569371 1673.83877372 5082.60694043 -1666.31889218
Particle Collisions: 69 Wall collisions: 111
Particle 1311: 6075.52938306 4929.42903905 -1644.81610460 3115.80362988
Particle Collisions: 68 Wall collisions: 113
Particle 1312: 14086.29669334 4597.18571579 980.04131069 -3868.91151881
Particle Collisions: 60 Wall collisions: 124
Particle 1313: 14954.12536885 16143.59308837 -1368.70266916 -2484.14543627
Particle Collisions: 48 Wall collisions: 136
Particle 1314: 19857.14015239 3714.26706369 -1536.01844899 -2193.94659520
Particle Collisions: 47 Wall collisions: 115
Particle 1315: 4401.92034700 14576.39663927 -2395.30424908 3283.01669632
Particle Collisions: 65 Wall collisions: 126
Particle 1316: 19922.41940613 5648.26039198 -2999.25673535 1745.71493326
Particle Collisions: 50 Wall collisions: 130
Particle 1317: 11195.82018331 19663.58352288 749.67335168 -1058.57702484
Particle Collisions: 66 Wall collisions: 125
Particle 1318: 1326.72283366 19279.88242218 -5868.16270880 -3714.34963534
Particle Collisions: 64 Wall collisions: 130
Particle 1319: 147.25885936 8404.10948571 -4066.10890563 4274.44240494
Particle Collisions: 74 Wall collisions: 136
Particle 1320: 9693.32473110 6634.04027176 -917.18631060 -1996.36952963
Particle Collisions: 68 Wall collisions: 123
Particle 1321: 13874.96463076 6561.77133663 3921.32764705 5033.08971108
Particle Collisions: 50 Wall collisions: 123
Particle 1322: 12161.01585782 3896.85299664 -1042.10095523 2552.14908805
Particle Collisions: 71 Wall collisions: 127
Particle 1323: 14389.38254560 14425.56222498 2386.20859346 4122.83404253
Particle Collisions: 58 Wall collisions: 126
Particle 1324: 18410.16259060 10198.00459864 1376.41177964 2238.89482658
Particle Collisions: 39 Wall collisions: 140
Particle 1325: 8693.07704643 7638.53236983 -2261.18459071 5505.49410593
