Final particle positions and velocities
Particle 1210: 8227.42259612 7829.50184638 1007.74578903 -3042.37453840
Particle 1211: 11263.07916210 18757.33687142 -808.98864266 -4570.32790981
Particle 1212: 280.90404269 7856.57524710 4319.37099536 1416.66612990
Particle 1213: 7424.98089316 7531.36364714 2449.86866959 821.04298013
Particle 1214: 10053.07956772 16993.09728765 -1690.28586149 3484.85138627
Particle 1215: 8380.71685238 12967.98424693 -4816.23217873 2480.94108014
Particle 1216: 6465.23277120 14123.08379256 3093.08982562 3949.41719406
Particle 1217: 15638.20514235 12204.14042715 -848.14889750 -1401.76039890
Particle 1218: 9683.86156778 8354.78076983 -4407.87485594 2509.07401741
Particle 1219: 12598.86975437 11963.84931968 -4407.63720733 -2187.52333221
Particle 1220: 17296.36816805 16184.40486477 -2114.71596333 4327.80450171
Particle 1221: 7876.08676715 9228.09757213 -2967.10312280 693.63995074
Particle 1222: 7950.25828158 6825.98984067 3311.79749813 -4529.94021128
Particle 1223: 8451.69721610 4246.57849502 -4991.01091094 4245.57849502
Particle 1224: 16437.24124959 8401.52103524 -4214.77126750 927.54172287
Particle 1225: 6013.71723850 1842.68126290 3398.86937884 -1851.79236219
Particle 1226: 9959.11217648 12348.70991788 -2169.12211867 -4447.39897397
Particle 1227: 18569.18867245 17507.39185750 3147.31028293 -2981.06149730
Particle 1228: 19999.00000000 19001.61800833 5204.72634618 3617.51939568
Particle 1229: 4825.32368218 2334.32909380 1273.77127999 -4109.07770922
Particle 1230: 14614.60822406 18849.24518100 -1346.09794399 2755.36543308
Particle 1231: 13278.46224640 294.79845915 2578.39134913 4513.94770003
Particle 1232: 3136.52824801 11261.91809865 -3897.25429781 -3239.32484941
Particle 1233: 8073.81938558 8479.44593515 3013.07325430 3694.53419655
Particle 1234: 2925.62031461 1674.24469151 -2720.10661517 4592.61396340
Particle 1235: 4243.37574461 12069.86411795 2121.18787231 -3901.05256672
Particle 1236: 14914.36030973 18671.27094727 -4763.74090710 651.45938107
Particle 1237: 14391.01089112 16817.11932681 3802.53553629 -3181.88067319
Particle 1238: 89.68909642 12541.66961630 3426.54593322 -4293.97400370
Particle 1239: 9274.38231032 12287.48598810 -1506.49920040 -2977.94192829
Particle 1240: 7181.61714010 3426.56907054 -4272.46095330 3394.96336691
Particle 1241: 15644.27188924 11471.21335214 1650.59088611 -1025.01194918
Particle 1242: 15216.33279776 18811.84113322 -978.23115988 3522.31030710
Particle 1243: 14053.60236283 13079.00191902 -2999.49741413 -1756.87555942
Particle 1244: 16816.35542465 14564.99489692 2533.54591688 4854.66496564
Particle 1245: 19462.43202549 14806.50092659 2503.52100326 4955.59682907
Particle 1246: 11563.72462864 1313.15351201 2082.46843919 4262.03070240
Particle 1247: 11638.26026931 3193.58772402 1941.44656766 3902.70561064
Particle 1248: 10408.13284059 14825.90678753 -1309.13691654 3706.22669688
Particle 1249: 2891.55078312 13288.54014715 -1359.05433764 3065.62670834
Particle 1250: 13634.51316329 3393.21819391 2579.05780123 -800.70609289
Particle 1251: 8157.03428827 13864.33175179 -1934.06603233 3742.06201737
Particle 1252: 16692.81333013 14825.34586903 3653.16418008 -1221.57015162
Particle 1253: 13627.90660081 3870.60324704 3521.86800051 -2866.09092899
Particle 1254: 18043.53539281 16715.06228252 -3332.60353460 -2138.82920437
Particle 1255: 1897.64427852 10807.61067382 -1467.19164478 4348.73600001
Particle 1256: 5256.33135737 19477.94759267 -4166.14817492 1849.39628254
Particle 1257: 19441.99357332 3883.43072697 1794.58299701 -1981.74466733
Particle 1258: 11640.38368490 13324.69977026 -1639.65606250 1489.64659026
Particle 1259: 12738.96034676 11386.02380770 3050.18094070 1873.31862419
Particle 1260: 1.00000000 2375.07704829 -4981.28114232 4863.34910129
Particle 1261: 2589.65524850 3979.90248773 3600.75858400 1278.73988582
Particle 1262: 15716.66166980 17539.06481647 -3308.57982995 4432.66627603
Particle 1263: 10381.87130146 1878.59975399 854.79769245 1983.83678565
Particle 1264: 8865.86030341 14586.17965948 3050.42441114 606.88892683
Particle 1265: 16329.07645975 17225.34775505 -1745.08011901 2781.30239560
Particle 1266: 1.00000000 9815.49747288 -1244.27814142 -1152.27403908
Particle 1267: 11925.10675550 1681.79800778 -3896.07556259 -3435.77229985
Particle 1268: 15935.08962076 1116.78157619 -1405.27113381 2756.08162033
Particle 1269: 15437.31820993 6494.53060581 -2404.16754309 4300.42758692
Particle 1270: 6629.04674161 2869.79254068 681.75097037 2072.36572784
Particle 1271: 4519.25762378 3560.39553980 -3392.17765275 3081.44938572
Particle 1272: 14794.69630910 15423.66603169 1531.41545949 -4067.45811656
Particle 1273: 1488.43490145 17566.04056850 1728.64744742 -3910.86350095
Particle 1274: 15187.91901129 15342.60358950 -4811.08098871 -4167.33919481
Particle 1275: 17295.58860380 18050.52637816 -6464.79162680 2301.92587817
Particle 1276: 3071.49485154 6011.16809868 4311.97527527 3431.22528360
Particle 1277: 82.66496113 13373.13259316 -3557.16734549 3196.33059239
Particle 1278: 17855.13389264 16355.02730147 -3757.78719854 -3609.66904608
Particle 1279: 15454.84211872 19093.21397752 -1057.32701718 4481.81810984
Particle 1280: 2272.14747635 5937.15107894 2271.14747635 -1466.25715599
Particle 1281: 10159.65674300 4934.69094574 768.43729037 4133.11907319
Particle 1282: 14717.47715068 19344.90776358 4270.63478751 -4008.91355612
Particle 1283: 10487.30182999 2542.63594900 -3207.64736923 -1073.19449536
Particle 1284: 11236.10753438 13981.37177846 -1156.26042506 -844.38252845
Particle 1285: 12237.94810937 7998.57994386 4060.44413399 4583.38978862
Particle 1286: 17259.08428288 1310.12254635 -1577.76846914 -2055.87413105
Particle 1287: 4779.30295396 16367.10151767 4778.30295396 -770.30274823
Particle 1288: 1971.72483234 4478.76984612 -4506.81879191 -1554.36895464
Particle 1289: 7790.67427514 1622.55577226 3480.44038423 -1554.82712108
Particle 1290: 17654.57467545 18127.34521790 -3191.77504636 4179.44454161
Particle 1291: 10956.82893274 5108.00308077 -1523.42928827 5107.00308077
Particle 1292: 11847.89794788 7972.29927462 2003.05154889 2682.17179876
Particle 1293: 7709.49983797 2640.41466592 -4224.97520522 -1141.36956013
Particle 1294: 14757.44466804 1.00000000 -2445.44417914 -2071.84548496
Particle 1295: 18916.34314618 16345.13371744 3566.33032979 4251.43629145
Particle 1296: 17838.30305466 3293.86632538 -982.63573174 3513.29262486
Particle 1297: 3816.35131333 63.37996481 -679.62623457 2937.30459530
Particle 1298: 12766.40165543 15165.34672213 -2983.44486692 -3336.24004913
Particle 1299: 1388.23669451 2828.98300196 -1749.92263331 2432.98887344
Particle 1300: 13211.92844777 17655.63972659 -2082.72750941 -1459.25735221
Particle 1301: 54.20798548 8055.59487964 -2234.81789783 2086.79170117
Particle 1302: 12716.48670218 4907.41074477 -2780.64891478 2077.99282910
Particle 1303: 1225.54162254 16526.90539417 -2617.82609824 1957.38863220
Particle 1304: 16726.48341073 16520.98017049 -2581.03858105 764.37915645
Particle 1305: 12731.33027542 3199.27169722 -2422.55657486 -5009.07299791
Particle 1306: 9510.15831361 17092.79309531 2414.00646812 -2906.20690469
Particle 1307: 19144.89380218 11598.97570540 1448.24457551 2768.32460843
Particle 1308: 7424.20470064 9576.86274089 -2286.34116071 -4178.16337952
Particle 1309: 15107.06771764 11163.08890818 4648.48199922 -2468.67451832
Particle 1310: 11955.74035272 15238.40531512 -1503.29328157 -3872.53118068
Particle 1311: 18448.69361689 14327.90693660 -807.03453403 3292.62648975
Particle 1312: 6746.92415117 19622.80386201 2645.35634205 874.34284372
Particle 1313: 5675.39153572 6352.10715818 3879.02003435 2707.44448843
Particle 1314: 8193.00231865 16886.13473147 637.51410836 3959.12113054
Particle 1315: 9980.67930614 7341.64397344 4989.83965307 -1052.43875467
Particle 1316: 16906.00148084 9609.08226548 -3095.10782447 -3770.06024430
Particle 1317: 18609.44858418 9483.36429216 745.01692083 -7050.96357078
Particle 1318: 7488.78495774 5363.64991668 7487.78495774 3737.86884444
Particle 1319: 5981.93423827 5698.43327111 1004.45971794 1899.14442370
Particle 1320: 1961.23031874 12033.83784577 -2044.77600007 -2109.77521302
Particle 1321: 1328.60828014 19999.00000000 3938.09851575 3547.48445579
Particle 1322: 1.00000000 18233.45741595 -1046.36513255 -4010.02113533
Particle 1323: 1755.43896680 937.70710299 -2956.50318733 -1153.44409741
Particle 1324: 6365.43723774 6814.79422600 3182.21861887 -1130.44715770
Particle 1325: 155.47896200 1.00000000 1053.15222993 -3542.23934670
Particle 1326: 11736.36365798 14669.28899101 2601.65894000 2341.97936495
Particle 1327: 12172.08735332 6972.97602373 2026.23662160 4622.77789218
Particle 1328: 10906.81177271 3443.93077902 2571.71457396 -3926.46500816
Particle 1329: 6295.42725667 13410.26204845 4445.32054745 4479.34954603
Particle 1330: 19945.77402068 15124.27188940 4252.97647630 1958.67905417
Particle 1331: 14696.25715901 7978.63500019 3174.48195978 2396.30789261
Particle 1332: 7382.41278745 4294.70129431 -1590.17141266 -3705.09540412
Particle 1333: 13902.20206917 2844.38529573 -781.45587668 -2235.01656301
Particle 1334: 8599.69175123 8344.71152445 -3511.58588651 -882.91890989
Particle 1335: 18665.08470269 10151.99521643 2315.57950201 -1537.44564601
Particle 1336: 5152.09441171 3453.18791043 -3875.46309234 -1514.09087716
Particle 1337: 7864.40912649 15931.80637071 1938.41351652 892.58794507
Particle 1338: 8838.33181120 13317.75764766 3823.75508279 2209.04764010
Particle 1339: 3929.05064316 3145.82746761 1964.02532158 1424.73484022
Particle 1340: 6154.17992891 5874.14825521 -2194.83446792 3136.53086930
Particle 1341: 3953.20054659 14856.08428073 4190.11820693 4346.86468368
Particle 1342: 19162.75124010 9933.74710042 -3218.51409812 -3699.44270007
Particle 1343: 17707.29154097 5561.94844796 1469.24558458 -1404.14777848
Particle 1344: 8024.27724486 19541.87364385 1241.09450563 -3025.94230654
Particle 1345: 7501.37322743 15325.23686591 -5026.87884870 2274.63319098
Particle 1346: 12975.51924596 5192.70520750 629.37349673 -4419.64661522
Particle 1347: 4660.82779015 5104.54148023 -1300.62436614 -3354.51611365
Particle 1348: 15417.39881477 10233.42517608 -4581.60118523 -2461.77179374
Particle 1349: 19998.47006016 12260.20355706 -882.14969844 -4403.21573879
Particle 1350: 364.50092280 19999.00000000 3328.34468206 3783.27411258
Particle 1351: 9798.67119025 15986.76173871 2020.17422285 3371.87253925
Particle 1352: 5777.90162318 19900.75374047 2289.27733400 2285.44195533
Particle 1353: 12449.76997027 17459.50572132 -2516.41000991 -2746.06151564
Particle 1354: 19680.99845865 9787.02311203 -3186.47463176 2010.19876084
Particle 1355: 5991.09821973 17115.50458902 1702.97521631 -3784.28391215
Particle 1356: 1663.94797257 18608.25396012 3440.16611517 2919.92486995
Particle 1357: 5548.46248930 10517.40875934 -799.38483151 -2377.07298248
Particle 1358: 1348.47679007 12649.25559152 2935.31665671 -3238.20363819
Particle 1359: 3278.00722216 4733.38282842 2767.03258809 -861.40883906
Particle 1360: 15703.76498426 19999.00000000 3923.18973194 1560.06540494
Particle 1361: 13341.95932009 15168.97258681 4403.79209415 3418.57811546
Particle 1362: 10235.06098584 3688.05999617 -1323.23434743 -1355.36563216
Particle 1363: 8020.46575931 3762.15310097 4491.22643920 5200.29507574
Particle 1364: 5295.69930520 10647.95449450 1090.80461504 1266.26400483
Particle 1365: 10311.82926224 9857.80499769 2093.29386950 1444.44991408
Particle 1366: 12881.35547686 8380.57103523 3710.54869969 4972.73593481
Particle 1367: 11895.64771878 2632.58269401 -2151.16724095 2631.58269401
Particle 1368: 2555.54987400 13219.74320514 3628.82876601 2725.54432176
Particle 1369: 7095.25473436 18307.95688104 -1940.94188728 -1691.04311896
Particle 1370: 8607.14947532 8909.81296414 -2945.90243627 1636.65607990
Particle 1371: 13994.06256413 13946.15614454 833.21060163 3581.45544925
Particle 1372: 11609.28575405 17760.53572771 -1706.08860170 -3294.24544814
Particle 1373: 6277.99662186 1.00000000 539.04737551 -4166.80446675
Particle 1374: 17799.84005510 11243.90764684 -3694.02376226 -3770.04861140
Particle 1375: 5626.38960382 18237.22895123 -2874.52207924 -3586.74899976
Particle 1376: 9200.39727517 778.05126887 -2544.91925929 -3189.66961593
Particle 1377: 7822.53256121 15940.81572975 1850.25289936 3984.95393244
Particle 1378: 5741.05476522 17003.47106136 -2978.74285140 4250.61776534
Particle 1379: 12452.61128915 19547.17851286 487.36059902 4474.91946649
Particle 1380: 7626.07097897 11811.43266175 3999.24103394 -4453.67256244
Particle 1381: 4216.50611648 3983.32542523 4215.50611648 3555.39120637
Particle 1382: 13361.47307889 16645.68004100 -5179.44232436 -1782.83248623
Particle 1383: 12481.41208217 886.57619067 1539.36306504 -3533.95656360
Particle 1384: 4093.15241053 1798.23521756 -3212.40648815 -3510.08288185
Particle 1385: 5657.75956210 7031.84877372 -4472.29237391 -4573.39578517
Particle 1386: 10426.10501591 10659.52737186 2938.09614016 1254.44868185
Particle 1387: 9286.67177396 7188.23343227 -259.88003072 1715.83916251
Particle 1388: 5640.41698997 14508.64049041 160.33614370 3598.88868401
Particle 1389: 14727.00705806 19776.31760980 -2735.60101961 -1332.59837431
Particle 1390: 2800.42875246 2041.21063765 -997.34928961 -2963.11345714
Particle 1391: 17502.54131298 18831.44562788 -2496.45868702 -1029.60297442
Particle 1392: 19082.47455659 5845.36106113 4389.40083712 -5393.43398362
Particle 1393: 700.01808977 16103.83292276 1984.17542953 -2684.85977200
Particle 1394: 14355.24043446 8859.26807822 -1978.14645816 1742.02655736
Particle 1395: 12520.12028561 5399.73622330 1875.61656581 -3198.42323000
Particle 1396: 19706.15739279 9366.93878409 -3793.66048896 2113.24278370
Particle 1397: 18890.31886515 13368.90980543 4971.46724367 4690.24510870
Particle 1398: 6336.23272472 2427.77337540 -1138.44381358 -2611.77770578
Particle 1399: 1591.03471959 3523.32237505 1590.03471959 3167.15669075
Particle 1400: 12179.86208050 3747.42041160 -1769.25849305 1329.32257560
Particle 1401: 5835.31890551 7307.37195847 -2221.07186804 -2676.92813528
Particle 1402: 11265.89064290 11814.77862590 -2412.94584583 1071.99310560
Particle 1403: 4288.71557373 15579.15825927 1651.54914962 -4265.36972021
Particle 1404: 1228.86398248 11118.59647230 2475.82281727 4758.81991295
Particle 1405: 14329.53991024 13275.54768769 -2607.72384974 1761.02793471
Particle 1406: 17266.28987665 7149.55100396 3456.07077260 3128.28043449
Particle 1407: 7420.14585958 7263.52451543 4717.43035901 -1726.47012176
Particle 1408: 327.87388305 5529.91921096 2556.06233475 2593.61742655
Particle 1409: 11606.90908670 15521.08140886 4854.80082513 -2238.95929557
Particle 1410: 3696.03303963 13489.88951407 -1963.31887637 4802.33032907
Particle 1411: 8474.59981599 379.98664862 1762.53701661 3932.36902633
Particle 1412: 10243.01278023 18273.08108985 1166.83750919 -1429.99762883
Particle 1413: 3341.09079483 4539.25661699 -4822.26751901 4538.25661699
Particle 1414: 14556.01339565 11220.78752096 -1208.82961298 4281.95971160
Particle 1415: 19584.91341968 19393.38570464 2968.79739420 4151.62162891
Particle 1416: 10566.28490457 5886.31610742 2090.11988748 -213.59097743
Particle 1417: 17778.28302102 1850.05248534 -1178.99725308 1849.05248534
Particle 1418: 10161.75074883 1207.27945031 -3812.73313768 -2633.74860446
Particle 1419: 19999.00000000 4577.06891134 3053.53223171 1133.22077717
Particle 1420: 17773.71714597 6248.61314277 3241.62699094 2426.37520793
Particle 1421: 13226.23491059 18798.26831089 1817.93292892 2370.79825910
Particle 1422: 5999.30986694 13223.23455061 2999.15493347 -989.54843711
Particle 1423: 3580.91733189 11608.79661610 -1016.83750371 -3103.51470613
Particle 1424: 17050.16242688 4047.44159606 1227.89248395 -1703.29896857
Particle 1425: 15065.93382235 12325.23440151 3588.91291964 -2420.06620321
Particle 1426: 11574.28554547 5154.40488439 3131.98413373 300.09889905
Particle 1427: 1.00000000 13961.99779050 -2709.26726560 -2.66753937
Particle 1428: 16174.23085597 8228.01252704 4932.76213725 -1797.38806476
Particle 1429: 14523.30824958 9378.86675016 -3033.88416629 2625.42839966
Particle 1430: 4441.47414758 19999.00000000 927.61046784 4862.29769200
Particle 1431: 4992.79966072 2776.47527949 -3507.96677234 -3274.70561956
Particle 1432: 13877.38927330 15636.73436571 3225.50787080 3908.93359143
Particle 1433: 5111.98751941 557.95449813 -4684.86625629 -4654.55951829
Particle 1434: 603.25632946 2352.28602714 -3481.47038834 3805.77407210
Particle 1435: 16493.24614915 6061.14360923 3033.21049426 4461.50759057
Particle 1436: 4562.44786791 869.01827813 -821.61546596 -1931.36934850
Particle 1437: 17333.57001332 14659.84433302 -333.17874833 1574.58112237
Particle 1438: 13005.68411796 8473.38791625 2244.35298906 2225.28315726
Particle 1439: 3813.06788156 3179.26781303 -3100.13536391 -4388.09439855
Particle 1440: 1852.58288570 6531.46210159 1033.88531119 649.14972839
Particle 1441: 3911.67333756 12466.32392424 3910.67333756 -4602.07881260
Particle 1442: 11193.70202396 15519.70816140 1335.00685924 -1119.82295965
Particle 1443: 18543.34263095 6122.31784386 1742.74902434 638.90581199
Particle 1444: 17548.35565376 19294.36882089 3986.94137872 1387.79623430
Particle 1445: 3394.28944694 15266.97071187 3393.28944694 -3276.68509180
